Run Name,Lysozyme_40%Isocratic_Test1
Run Date,07:26:32 PM   02-05-23
Method Name,TA_IsocraticRun_40%
Export Format Version, 1.00
Method ID, 4034
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   530.0,0.012487, 40,  41.922,     8.8
   531.0,0.012298, 40,  41.926,     8.9
   532.0,0.012073, 40,  41.929,     8.9
   533.0,0.011837, 40,  41.929,     8.9
   534.0,0.011646, 40,  41.936,     8.9
   535.0,0.011446, 40,  41.938,     8.9
   536.0,0.011259, 40,  41.947,     8.9
   537.0,0.011049, 40,  41.953,     8.9
   538.0,0.010841, 40,  41.960,     9.0
   539.0,0.010667, 40,  41.971,     9.0
   540.0,0.010492, 40,  41.973,     9.0
   541.0,0.010298, 40,  41.980,     9.0
   542.0,0.010118, 40,  41.978,     9.0
