Run Name,Tues02_CreativeRun2
Run Date,04:14:50 PM   02-16-23
Method Name,Tues02_S23_CreativeRun2
Export Format Version, 1.00
Method ID, 4178
Points/Second, 1.00
Number of Records,   2796
Offset from Run Start Time,00:00:00
Run End Time,00:46:35
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   367.0,0.001510,  5,   9.435,     6.1
   368.0,0.001526,  5,   9.444,     6.1
   369.0,0.001528,  5,   9.446,     6.2
   370.0,0.001539,  5,   9.455,     6.2
   371.0,0.001541,  5,   9.456,     6.2
   372.0,0.001553,  5,   9.456,     6.2
   373.0,0.001542,  5,   9.459,     6.2
   374.0,0.001549,  5,   9.460,     6.2
   375.0,0.001544,  5,   9.461,     6.3
   376.0,0.001549,  5,   9.464,     6.3
   377.0,0.001553,  5,   9.466,     6.3
   378.0,0.001553,  5,   9.474,     6.3
   379.0,0.001553,  5,   9.475,     6.3
   380.0,0.001560,  5,   9.482,     6.3
   381.0,0.001569,  5,   9.484,     6.3
   382.0,0.001569,  5,   9.492,     6.4
   383.0,0.001581,  5,   9.498,     6.4
   384.0,0.001588,  5,   9.503,     6.4
   385.0,0.001571,  5,   9.509,     6.4
   386.0,0.001593,  5,   9.517,     6.4
   387.0,0.001607,  5,   9.518,     6.4
   388.0,0.001629,  5,   9.526,     6.5
   389.0,0.001627,  5,   9.528,     6.5
   390.0,0.001635,  5,   9.533,     6.5
   391.0,0.001634,  5,   9.538,     6.5
   392.0,0.001634,  5,   9.541,     6.5
   393.0,0.001637,  5,   9.540,     6.6
   394.0,0.001640,  5,   9.541,     6.6
   395.0,0.001667,  5,   9.540,     6.6
   396.0,0.001667,  5,   9.539,     6.6
   397.0,0.001647,  5,   9.538,     6.6
   398.0,0.001663,  5,   9.530,     6.6
   399.0,0.001659,  5,   9.530,     6.7
   400.0,0.001659,  5,   9.520,     6.7
   401.0,0.001659,  5,   9.521,     6.7
   402.0,0.001655,  5,   9.513,     6.7
   403.0,0.001663,  5,   9.511,     6.7
   404.0,0.001673,  5,   9.508,     6.7
   405.0,0.001675,  5,   9.504,     6.8
   406.0,0.001691,  5,   9.501,     6.8
   407.0,0.001694,  5,   9.498,     6.8
   408.0,0.001710,  5,   9.496,     6.8
   409.0,0.001709,  5,   9.498,     6.8
   410.0,0.001717,  5,   9.496,     6.8
   411.0,0.001711,  5,   9.501,     6.8
   412.0,0.001707,  5,   9.503,     6.9
   413.0,0.001699,  5,   9.504,     6.9
   414.0,0.001714,  5,   9.506,     6.9
   415.0,0.001713,  5,   9.505,     6.9
   416.0,0.001717,  5,   9.502,     6.9
   417.0,0.001717,  5,   9.506,     6.9
   418.0,0.001717,  5,   9.507,     7.0
   419.0,0.001737,  5,   9.508,     7.0
   420.0,0.001739,  5,   9.507,     7.0
   421.0,0.001742,  5,   9.510,     7.0
   422.0,0.001762,  5,   9.512,     7.0
   423.0,0.001770,  5,   9.514,     7.1
   424.0,0.001762,  5,   9.515,     7.1
   425.0,0.001766,  5,   9.517,     7.1
   426.0,0.001754,  5,   9.522,     7.1
   427.0,0.001770,  5,   9.523,     7.1
   428.0,0.001777,  5,   9.521,     7.1
   429.0,0.001778,  5,   9.526,     7.2
   430.0,0.001794,  5,   9.526,     7.2
   431.0,0.001800,  5,   9.528,     7.2
   432.0,0.001804,  5,   9.532,     7.2
   433.0,0.001816,  5,   9.533,     7.2
   434.0,0.001820,  5,   9.536,     7.2
   435.0,0.001836,  5,   9.541,     7.3
   436.0,0.001843,  5,   9.539,     7.3
   437.0,0.001834,  5,   9.546,     7.3
   438.0,0.001859,  5,   9.546,     7.3
   439.0,0.001876,  5,   9.548,     7.3
   440.0,0.001879,  5,   9.553,     7.3
   441.0,0.001898,  5,   9.554,     7.3
   442.0,0.001890,  5,   9.557,     7.4
   443.0,0.001894,  5,   9.562,     7.4
   444.0,0.001889,  5,   9.568,     7.4
   445.0,0.001896,  5,   9.570,     7.4
   446.0,0.001909,  5,   9.579,     7.4
   447.0,0.001913,  5,   9.581,     7.4
   448.0,0.001908,  5,   9.587,     7.5
   449.0,0.001917,  5,   9.595,     7.5
   450.0,0.001932,  5,   9.598,     7.5
   451.0,0.001928,  5,   9.604,     7.5
   452.0,0.001932,  5,   9.609,     7.5
   453.0,0.001927,  5,   9.615,     7.6
   454.0,0.001943,  5,   9.623,     7.6
   455.0,0.001954,  5,   9.626,     7.6
   456.0,0.001965,  5,   9.632,     7.6
   457.0,0.001976,  5,   9.633,     7.6
   458.0,0.001978,  5,   9.638,     7.6
   459.0,0.001977,  5,   9.643,     7.7
   460.0,0.001984,  5,   9.643,     7.7
   461.0,0.001981,  5,   9.649,     7.7
   462.0,0.001995,  5,   9.651,     7.7
   463.0,0.002003,  5,   9.656,     7.7
   464.0,0.002010,  5,   9.660,     7.7
   465.0,0.002020,  5,   9.662,     7.8
   466.0,0.002031,  5,   9.669,     7.8
   467.0,0.002027,  5,   9.669,     7.8
   468.0,0.002040,  5,   9.672,     7.8
   469.0,0.002032,  5,   9.676,     7.8
   470.0,0.002038,  5,   9.682,     7.8
   471.0,0.002031,  5,   9.681,     7.8
   472.0,0.002015,  5,   9.685,     7.9
   473.0,0.002026,  5,   9.687,     7.9
   474.0,0.002022,  5,   9.687,     7.9
   475.0,0.002014,  5,   9.688,     7.9
   476.0,0.002022,  5,   9.691,     7.9
   477.0,0.002017,  5,   9.690,     7.9
   478.0,0.002037,  5,   9.690,     8.0
   479.0,0.002041,  5,   9.689,     8.0
   480.0,0.002041,  5,   9.689,     8.0
   481.0,0.002045,  5,   9.686,     8.0
   482.0,0.002044,  5,   9.688,     8.0
   483.0,0.002032,  5,   9.684,     8.1
   484.0,0.002039,  5,   9.689,     8.1
   485.0,0.002035,  5,   9.688,     8.1
   486.0,0.002042,  5,   9.685,     8.1
   487.0,0.002042,  5,   9.687,     8.1
   488.0,0.002029,  5,   9.684,     8.1
   489.0,0.002035,  5,   9.687,     8.1
   490.0,0.002035,  5,   9.685,     8.2
   491.0,0.002011,  5,   9.680,     8.2
   492.0,0.002020,  5,   9.681,     8.2
   493.0,0.002011,  5,   9.683,     8.2
   494.0,0.002014,  5,   9.681,     8.2
   495.0,0.002010,  5,   9.681,     8.3
   496.0,0.002003,  5,   9.680,     8.3
   497.0,0.002015,  5,   9.678,     8.3
   498.0,0.002007,  5,   9.673,     8.3
   499.0,0.002014,  5,   9.678,     8.3
   500.0,0.002025,  5,   9.676,     8.3
   501.0,0.002025,  5,   9.676,     8.4
   502.0,0.002018,  5,   9.675,     8.4
   503.0,0.002018,  5,   9.675,     8.4
   504.0,0.002013,  5,   9.678,     8.4
   505.0,0.002009,  5,   9.673,     8.4
   506.0,0.002013,  5,   9.679,     8.4
   507.0,0.001998,  5,   9.681,     8.4
