Run Name,Run 2
Run Date,04:53:05 PM   02-28-14
Method Name,gradient1_0_40_Group_6_2/28.2
Export Format Version, 1.00
Method ID, 1884
Points/Second, 5.00
Number of Records,  18686
Offset from Run Start Time,00:00:00
Run End Time,01:02:17
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,QuadTec 3,Conductivity,GP Pressure,Volume
   904.2,0.001170, 12,0.016587,  14.686,   85,    15.1
   904.4,0.001170, 12,0.016650,  14.693,   85,    15.1
   904.6,0.001170, 12,0.016707,  14.690,   85,    15.1
   904.8,0.001173, 12,0.016781,  14.695,   86,    15.1
   905.0,0.001170, 12,0.016861,  14.702,   86,    15.1
   905.2,0.001173, 12,0.016952,  14.700,   86,    15.1
   905.4,0.001173, 12,0.016969,  14.703,   86,    15.1
   905.6,0.001170, 12,0.016952,  14.707,   86,    15.1
   905.8,0.001170, 12,0.016895,  14.713,   85,    15.1
   906.0,0.001164, 12,0.016872,  14.716,   84,    15.1
   906.2,0.001170, 12,0.016825,  14.717,   84,    15.1
   906.4,0.001173, 12,0.016773,  14.721,   84,    15.1
   906.6,0.001176, 12,0.016739,  14.721,   85,    15.1
   906.8,0.001188, 12,0.016727,  14.725,   86,    15.1
   907.0,0.001190, 12,0.016710,  14.727,   85,    15.1
   907.2,0.001190, 12,0.016693,  14.730,   85,    15.1
   907.4,0.001190, 12,0.016681,  14.729,   84,    15.1
   907.6,0.001190, 12,0.016670,  14.734,   83,    15.1
   907.8,0.001190, 12,0.016670,  14.734,   85,    15.1
   908.0,0.001185, 12,0.016687,  14.740,   86,    15.1
   908.2,0.001188, 12,0.016704,  14.743,   86,    15.1
   908.4,0.001190, 12,0.016692,  14.743,   86,    15.1
   908.6,0.001190, 12,0.016652,  14.747,   85,    15.1
   908.8,0.001193, 12,0.016589,  14.755,   84,    15.1
   909.0,0.001196, 12,0.016589,  14.753,   86,    15.1
   909.2,0.001198, 12,0.016619,  14.757,   87,    15.2
   909.4,0.001198, 12,0.016647,  14.759,   86,    15.2
   909.6,0.001198, 12,0.016687,  14.764,   86,    15.2
   909.8,0.001198, 12,0.016722,  14.771,   86,    15.2
   910.0,0.001198, 12,0.016767,  14.771,   86,    15.2
   910.2,0.001192, 12,0.016807,  14.770,   86,    15.2
   910.4,0.001192, 12,0.016841,  14.777,   85,    15.2
   910.6,0.001192, 12,0.016881,  14.778,   85,    15.2
   910.8,0.001192, 12,0.016904,  14.784,   85,    15.2
   911.0,0.001196, 12,0.016938,  14.787,   85,    15.2
   911.2,0.001198, 12,0.016955,  14.794,   85,    15.2
   911.4,0.001198, 12,0.016967,  14.796,   85,    15.2
   911.6,0.001196, 12,0.016967,  14.797,   85,    15.2
   911.8,0.001198, 12,0.016944,  14.802,   85,    15.2
   912.0,0.001198, 12,0.016898,  14.805,   86,    15.2
   912.2,0.001196, 12,0.016870,  14.804,   86,    15.2
   912.4,0.001198, 12,0.016836,  14.811,   86,    15.2
   912.6,0.001198, 12,0.016790,  14.814,   86,    15.2
   912.8,0.001196, 12,0.016784,  14.817,   85,    15.2
   913.0,0.001198, 12,0.016779,  14.818,   86,    15.2
   913.2,0.001198, 12,0.016773,  14.819,   86,    15.2
   913.4,0.001196, 12,0.016773,  14.823,   85,    15.2
   913.6,0.001201, 12,0.016790,  14.831,   84,    15.2
   913.8,0.001197, 12,0.016802,  14.834,   85,    15.2
   914.0,0.001200, 12,0.016768,  14.833,   85,    15.2
   914.2,0.001196, 12,0.016717,  14.839,   86,    15.2
   914.4,0.001199, 12,0.016637,  14.839,   87,    15.2
   914.6,0.001201, 12,0.016642,  14.843,   86,    15.2
   914.8,0.001208, 12,0.016688,  14.847,   85,    15.2
   915.0,0.001208, 12,0.016768,  14.846,   85,    15.3
   915.2,0.001208, 12,0.016814,  14.850,   85,    15.3
   915.4,0.001203, 12,0.016865,  14.849,   85,    15.3
   915.6,0.001203, 12,0.016928,  14.854,   85,    15.3
   915.8,0.001203, 12,0.016922,  14.856,   85,    15.3
   916.0,0.001207, 12,0.016876,  14.860,   86,    15.3
   916.2,0.001207, 12,0.016779,  14.864,   86,    15.3
   916.4,0.001207, 12,0.016784,  14.863,   85,    15.3
   916.6,0.001207, 12,0.016819,  14.869,   86,    15.3
   916.8,0.001207, 12,0.016859,  14.868,   87,    15.3
   917.0,0.001207, 12,0.016899,  14.871,   86,    15.3
   917.2,0.001204, 12,0.016968,  14.876,   86,    15.3
   917.4,0.001201, 12,0.017025,  14.877,   86,    15.3
   917.6,0.001201, 12,0.017008,  14.880,   85,    15.3
   917.8,0.001196, 12,0.016956,  14.884,   86,    15.3
   918.0,0.001196, 12,0.016865,  14.886,   86,    15.3
   918.2,0.001189, 12,0.016705,  14.887,   86,    15.3
   918.4,0.001192, 12,0.016505,  14.894,   85,    15.3
   918.6,0.001192, 12,0.016253,  14.895,   85,    15.3
   918.8,0.001185, 12,0.016281,  14.897,   85,    15.3
   919.0,0.001192, 12,0.016424,  14.900,   87,    15.3
   919.2,0.001192, 12,0.016681,  14.902,   89,    15.3
   919.4,0.001183, 12,0.016755,  14.906,   87,    15.3
   919.6,0.001184, 12,0.016789,  14.912,   85,    15.3
   919.8,0.001184, 12,0.016773,  14.910,   85,    15.3
   920.0,0.001181, 12,0.016675,  14.913,   86,    15.3
   920.2,0.001182, 12,0.016521,  14.915,   86,    15.3
   920.4,0.001182, 12,0.016315,  14.919,   86,    15.3
   920.6,0.001182, 12,0.016029,  14.925,   85,    15.3
   920.8,0.001182, 12,0.016068,  14.928,   85,    15.3
   921.0,0.001182, 12,0.016194,  14.929,   85,    15.4
   921.2,0.001173, 12,0.016411,  14.932,   84,    15.4
   921.4,0.001170, 12,0.016326,  14.932,   86,    15.4
   921.6,0.001168, 12,0.016131,  14.937,   89,    15.4
   921.8,0.001156, 12,0.015828,  14.941,   87,    15.4
   922.0,0.001157, 12,0.015868,  14.939,   85,    15.4
   922.2,0.001154, 12,0.016028,  14.942,   85,    15.4
   922.4,0.001148, 12,0.016308,  14.948,   85,    15.4
   922.6,0.001154, 12,0.016376,  14.951,   86,    15.4
   922.8,0.001157, 12,0.016428,  14.951,   87,    15.4
   923.0,0.001153, 12,0.016428,  14.959,   86,    15.4
   923.2,0.001160, 12,0.016479,  14.962,   86,    15.4
   923.4,0.001160, 12,0.016519,  14.964,   85,    15.4
   923.6,0.001153, 12,0.016553,  14.968,   85,    15.4
   923.8,0.001154, 12,0.016592,  14.969,   87,    15.4
   924.0,0.001152, 12,0.016644,  14.970,   90,    15.4
   924.2,0.001154, 12,0.016701,  14.975,   87,    15.4
   924.4,0.001152, 12,0.016701,  14.979,   85,    15.4
   924.6,0.001152, 12,0.016672,  14.978,   86,    15.4
   924.8,0.001149, 12,0.016627,  14.981,   88,    15.4
   925.0,0.001146, 12,0.016633,  14.977,   86,    15.4
   925.2,0.001144, 12,0.016644,  14.981,   85,    15.4
   925.4,0.001144, 12,0.016638,  14.985,   85,    15.4
   925.6,0.001137, 12,0.016644,  14.989,   86,    15.4
   925.8,0.001146, 12,0.016655,  14.993,   86,    15.4
   926.0,0.001149, 12,0.016660,  14.993,   86,    15.4
   926.2,0.001142, 12,0.016436,  14.994,   88,    15.4
   926.4,0.001146, 12,0.016099,  14.998,   90,    15.4
   926.6,0.001146, 12,0.015654,  15.003,   88,    15.4
   926.8,0.001142, 12,0.015659,  15.003,   86,    15.4
   927.0,0.001149, 12,0.015807,  15.004,   86,    15.4
   927.2,0.001149, 12,0.016127,  15.005,   86,    15.5
   927.4,0.001145, 12,0.016230,  15.007,   85,    15.5
   927.6,0.001149, 12,0.016299,  15.007,   84,    15.5
   927.8,0.001149, 12,0.016327,  15.013,   85,    15.5
   928.0,0.001145, 12,0.016356,  15.014,   87,    15.5
   928.2,0.001152, 12,0.016356,  15.016,   86,    15.5
   928.4,0.001152, 12,0.016334,  15.017,   85,    15.5
   928.6,0.001145, 12,0.016328,  15.021,   85,    15.5
   928.8,0.001149, 12,0.016293,  15.019,   86,    15.5
   929.0,0.001149, 12,0.016253,  15.018,   85,    15.5
   929.2,0.001142, 12,0.016265,  15.023,   84,    15.5
   929.4,0.001146, 12,0.016282,  15.025,   85,    15.5
   929.6,0.001144, 12,0.016304,  15.027,   86,    15.5
   929.8,0.001137, 12,0.016333,  15.030,   86,    15.5
   930.0,0.001141, 12,0.016355,  15.029,   86,    15.5
   930.2,0.001141, 12,0.016379,  15.026,   86,    15.5
   930.4,0.001132, 12,0.016407,  15.033,   85,    15.5
   930.6,0.001138, 12,0.016396,  15.030,   85,    15.5
   930.8,0.001141, 12,0.016367,  15.033,   84,    15.5
   931.0,0.001132, 12,0.016327,  15.036,   85,    15.5
   931.2,0.001138, 12,0.016184,  15.033,   86,    15.5
   931.4,0.001141, 12,0.015961,  15.034,   87,    15.5
   931.6,0.001132, 12,0.015664,  15.038,   87,    15.5
   931.8,0.001138, 12,0.015652,  15.040,   86,    15.5
   932.0,0.001141, 12,0.015738,  15.041,   85,    15.5
   932.2,0.001132, 12,0.015909,  15.042,   85,    15.5
   932.4,0.001138, 12,0.015978,  15.047,   85,    15.5
   932.6,0.001141, 12,0.016063,  15.045,   86,    15.5
   932.8,0.001132, 12,0.016149,  15.044,   87,    15.5
   933.0,0.001138, 12,0.016172,  15.052,   86,    15.6
   933.2,0.001141, 12,0.016172,  15.051,   86,    15.6
   933.4,0.001132, 12,0.016155,  15.057,   85,    15.6
   933.6,0.001136, 12,0.016029,  15.056,   84,    15.6
   933.8,0.001136, 12,0.015834,  15.057,   85,    15.6
   934.0,0.001129, 12,0.015565,  15.061,   86,    15.6
   934.2,0.001130, 12,0.015554,  15.065,   85,    15.6
   934.4,0.001130, 12,0.015640,  15.067,   85,    15.6
   934.6,0.001130, 12,0.015805,  15.071,   85,    15.6
   934.8,0.001127, 12,0.015896,  15.073,   86,    15.6
   935.0,0.001125, 12,0.015993,  15.076,   86,    15.6
   935.2,0.001127, 12,0.016102,  15.078,   86,    15.6
   935.4,0.001127, 12,0.016130,  15.083,   85,    15.6
   935.6,0.001127, 12,0.016107,  15.084,   85,    15.6
   935.8,0.001127, 12,0.016061,  15.090,   85,    15.6
   936.0,0.001124, 12,0.015953,  15.093,   85,    15.6
   936.2,0.001130, 12,0.015804,  15.099,   86,    15.6
   936.4,0.001133, 12,0.015593,  15.101,   86,    15.6
   936.6,0.001126, 12,0.015621,  15.108,   86,    15.6
   936.8,0.001133, 12,0.015724,  15.111,   86,    15.6
   937.0,0.001136, 12,0.015906,  15.113,   86,    15.6
   937.2,0.001129, 12,0.015998,  15.114,   87,    15.6
   937.4,0.001136, 12,0.016072,  15.121,   86,    15.6
   937.6,0.001138, 12,0.016123,  15.118,   86,    15.6
   937.8,0.001132, 12,0.016117,  15.125,   85,    15.6
   938.0,0.001138, 12,0.016083,  15.126,   85,    15.6
   938.2,0.001141, 12,0.016003,  15.131,   85,    15.6
   938.4,0.001134, 12,0.016032,  15.135,   85,    15.6
   938.6,0.001141, 12,0.016083,  15.137,   85,    15.6
   938.8,0.001144, 12,0.016158,  15.143,   86,    15.6
   939.0,0.001134, 12,0.016169,  15.144,   86,    15.6
   939.2,0.001138, 12,0.016152,  15.146,   86,    15.7
   939.4,0.001141, 12,0.016095,  15.150,   86,    15.7
   939.6,0.001129, 12,0.016089,  15.151,   85,    15.7
   939.8,0.001133, 12,0.016090,  15.156,   86,    15.7
   940.0,0.001136, 12,0.016073,  15.155,   86,    15.7
   940.2,0.001126, 12,0.016073,  15.158,   85,    15.7
   940.4,0.001133, 12,0.016084,  15.164,   85,    15.7
   940.6,0.001133, 12,0.016107,  15.164,   85,    15.7
   940.8,0.001133, 12,0.016130,  15.173,   85,    15.7
   941.0,0.001137, 12,0.016147,  15.175,   85,    15.7
   941.2,0.001137, 12,0.016147,  15.177,   86,    15.7
   941.4,0.001137, 12,0.016141,  15.179,   86,    15.7
   941.6,0.001131, 12,0.016124,  15.181,   86,    15.7
   941.8,0.001129, 12,0.016118,  15.186,   86,    15.7
   942.0,0.001126, 12,0.016101,  15.191,   86,    15.7
   942.2,0.001118, 12,0.016083,  15.194,   86,    15.7
   942.4,0.001115, 12,0.016066,  15.201,   86,    15.7
   942.6,0.001103, 12,0.016049,  15.201,   86,    15.7
   942.8,0.001098, 12,0.016077,  15.200,   85,    15.7
   943.0,0.001095, 12,0.016146,  15.206,   85,    15.7
   943.2,0.001086, 12,0.016214,  15.210,   85,    15.7
   943.4,0.001090, 12,0.016208,  15.216,   86,    15.7
   943.6,0.001087, 12,0.016197,  15.214,   86,    15.7
   943.8,0.001078, 12,0.016135,  15.221,   86,    15.7
   944.0,0.001082, 12,0.016111,  15.225,   86,    15.7
   944.2,0.001082, 12,0.016088,  15.222,   86,    15.7
   944.4,0.001082, 12,0.016054,  15.226,   85,    15.7
   944.6,0.001082, 12,0.016013,  15.231,   85,    15.7
   944.8,0.001082, 12,0.015968,  15.231,   85,    15.7
   945.0,0.001082, 12,0.015911,  15.239,   85,    15.8
   945.2,0.001079, 12,0.015876,  15.243,   85,    15.8
   945.4,0.001079, 12,0.015864,  15.245,   85,    15.8
   945.6,0.001079, 12,0.015847,  15.251,   85,    15.8
   945.8,0.001073, 12,0.015841,  15.252,   86,    15.8
   946.0,0.001079, 12,0.015846,  15.256,   87,    15.8
   946.2,0.001079, 12,0.015835,  15.257,   86,    15.8
   946.4,0.001073, 12,0.015817,  15.261,   85,    15.8
   946.6,0.001079, 12,0.015805,  15.264,   85,    15.8
   946.8,0.001079, 12,0.015788,  15.264,   85,    15.8
   947.0,0.001073, 12,0.015771,  15.269,   85,    15.8
   947.2,0.001076, 12,0.015759,  15.269,   85,    15.8
   947.4,0.001074, 12,0.015748,  15.274,   85,    15.8
   947.6,0.001067, 12,0.015770,  15.278,   85,    15.8
   947.8,0.001071, 12,0.015793,  15.281,   85,    15.8
   948.0,0.001068, 12,0.015820,  15.287,   85,    15.8
   948.2,0.001062, 12,0.015814,  15.285,   87,    15.8
   948.4,0.001071, 12,0.015763,  15.285,   89,    15.8
   948.6,0.001071, 12,0.015712,  15.288,   87,    15.8
   948.8,0.001065, 12,0.015672,  15.293,   85,    15.8
   949.0,0.001071, 12,0.015620,  15.297,   85,    15.8
   949.2,0.001071, 12,0.015580,  15.300,   86,    15.8
   949.4,0.001065, 12,0.015546,  15.302,   86,    15.8
   949.6,0.001071, 12,0.015523,  15.303,   85,    15.8
   949.8,0.001071, 12,0.015506,  15.304,   85,    15.8
   950.0,0.001062, 12,0.015495,  15.309,   85,    15.8
   950.2,0.001063, 12,0.015512,  15.310,   86,    15.8
   950.4,0.001066, 12,0.015500,  15.310,   86,    15.8
   950.6,0.001062, 12,0.015528,  15.312,   88,    15.8
   950.8,0.001068, 12,0.015317,  15.315,   90,    15.8
   951.0,0.001074, 12,0.015026,  15.316,   88,    15.9
   951.2,0.001067, 12,0.014639,  15.313,   86,    15.9
   951.4,0.001074, 12,0.014621,  15.318,   86,    15.9
   951.6,0.001076, 13,0.014752,  15.317,   86,    15.9
   951.8,0.001070, 13,0.015031,  15.326,   85,    15.9
   952.0,0.001074, 13,0.015112,  15.327,   84,    15.9
   952.2,0.001074, 13,0.015146,  15.331,   85,    15.9
   952.4,0.001070, 13,0.015175,  15.327,   86,    15.9
   952.6,0.001076, 13,0.015220,  15.328,   86,    15.9
   952.8,0.001079, 13,0.015266,  15.331,   86,    15.9
   953.0,0.001078, 13,0.015300,  15.333,   87,    15.9
   953.2,0.001090, 13,0.015328,  15.339,   88,    15.9
   953.4,0.001093, 13,0.015334,  15.339,   86,    15.9
   953.6,0.001086, 13,0.015340,  15.339,   85,    15.9
   953.8,0.001093, 13,0.015334,  15.343,   85,    15.9
   954.0,0.001093, 13,0.015300,  15.347,   86,    15.9
   954.2,0.001095, 13,0.015249,  15.344,   86,    15.9
   954.4,0.001095, 13,0.015266,  15.347,   85,    15.9
   954.6,0.001095, 13,0.015312,  15.349,   85,    15.9
   954.8,0.001101, 13,0.015386,  15.351,   85,    15.9
   955.0,0.001103, 13,0.015415,  15.355,   85,    15.9
   955.2,0.001106, 13,0.015408,  15.358,   85,    15.9
   955.4,0.001111, 13,0.015421,  15.358,   86,    15.9
   955.6,0.001107, 13,0.015432,  15.366,   86,    15.9
   955.8,0.001111, 13,0.015449,  15.361,   86,    15.9
   956.0,0.001114, 13,0.015455,  15.369,   87,    15.9
   956.2,0.001107, 13,0.015478,  15.367,   87,    15.9
   956.4,0.001111, 13,0.015501,  15.373,   86,    15.9
   956.6,0.001114, 13,0.015535,  15.369,   86,    15.9
   956.8,0.001105, 13,0.015541,  15.375,   85,    15.9
   957.0,0.001109, 13,0.015525,  15.381,   87,    15.9
   957.2,0.001111, 13,0.015508,  15.384,   88,    16.0
   957.4,0.001102, 13,0.015520,  15.381,   86,    16.0
   957.6,0.001109, 13,0.015531,  15.388,   84,    16.0
   957.8,0.001111, 13,0.015560,  15.394,   84,    16.0
   958.0,0.001102, 13,0.015583,  15.390,   84,    16.0
   958.2,0.001109, 13,0.015606,  15.398,   85,    16.0
   958.4,0.001109, 13,0.015629,  15.398,   87,    16.0
   958.6,0.001099, 13,0.015646,  15.407,   86,    16.0
   958.8,0.001103, 13,0.015675,  15.403,   85,    16.0
   959.0,0.001103, 13,0.015715,  15.410,   86,    16.0
   959.2,0.001097, 13,0.015715,  15.411,   86,    16.0
   959.4,0.001101, 13,0.015692,  15.413,   85,    16.0
   959.6,0.001098, 13,0.015653,  15.416,   85,    16.0
   959.8,0.001091, 13,0.015670,  15.422,   85,    16.0
   960.0,0.001095, 13,0.015715,  15.423,   86,    16.0
   960.2,0.001093, 13,0.015772,  15.430,   86,    16.0
   960.4,0.001086, 13,0.015852,  15.430,   86,    16.0
   960.6,0.001095, 13,0.015731,  15.432,   86,    16.0
   960.8,0.001095, 13,0.015554,  15.440,   86,    16.0
   961.0,0.001089, 13,0.015309,  15.442,   86,    16.0
   961.2,0.001093, 13,0.015274,  15.444,   86,    16.0
   961.4,0.001093, 13,0.015326,  15.447,   86,    16.0
   961.6,0.001083, 13,0.015458,  15.446,   86,    16.0
   961.8,0.001082, 13,0.015480,  15.450,   86,    16.0
   962.0,0.001075, 13,0.015509,  15.455,   86,    16.0
   962.2,0.001078, 13,0.015537,  15.455,   85,    16.0
   962.4,0.001075, 13,0.015372,  15.461,   85,    16.0
   962.6,0.001069, 13,0.015109,  15.458,   85,    16.0
   962.8,0.001075, 13,0.014739,  15.467,   85,    16.0
   963.0,0.001073, 13,0.014739,  15.461,   86,    16.0
   963.2,0.001070, 13,0.014853,  15.469,   86,    16.1
   963.4,0.001067, 13,0.015092,  15.470,   86,    16.1
   963.6,0.001071, 13,0.015201,  15.471,   85,    16.1
   963.8,0.001071, 13,0.015263,  15.478,   85,    16.1
   964.0,0.001068, 13,0.015332,  15.480,   85,    16.1
   964.2,0.001068, 13,0.015400,  15.480,   85,    16.1
   964.4,0.001066, 13,0.015463,  15.487,   85,    16.1
   964.6,0.001066, 13,0.015525,  15.482,   85,    16.1
   964.8,0.001066, 13,0.015576,  15.487,   85,    16.1
   965.0,0.001066, 13,0.015610,  15.495,   85,    16.1
   965.2,0.001066, 13,0.015644,  15.496,   85,    16.1
   965.4,0.001056, 13,0.015667,  15.498,   86,    16.1
   965.6,0.001058, 13,0.015667,  15.501,   86,    16.1
   965.8,0.001058, 13,0.015650,  15.506,   86,    16.1
   966.0,0.001051, 13,0.015672,  15.508,   87,    16.1
   966.2,0.001052, 13,0.015701,  15.509,   86,    16.1
   966.4,0.001050, 13,0.015735,  15.507,   85,    16.1
   966.6,0.001043, 13,0.015741,  15.515,   86,    16.1
   966.8,0.001047, 13,0.015718,  15.517,   87,    16.1
   967.0,0.001044, 13,0.015684,  15.521,   86,    16.1
   967.2,0.001035, 13,0.015638,  15.524,   85,    16.1
   967.4,0.001042, 13,0.015581,  15.526,   85,    16.1
   967.6,0.001044, 13,0.015501,  15.529,   85,    16.1
   967.8,0.001032, 13,0.015473,  15.528,   86,    16.1
   968.0,0.001036, 13,0.015455,  15.531,   86,    16.1
   968.2,0.001036, 13,0.015455,  15.540,   86,    16.1
   968.4,0.001027, 13,0.015501,  15.536,   86,    16.1
   968.6,0.001028, 13,0.015557,  15.542,   86,    16.1
   968.8,0.001028, 13,0.015637,  15.546,   86,    16.1
   969.0,0.001031, 13,0.015637,  15.544,   85,    16.1
   969.2,0.001035, 13,0.015580,  15.546,   85,    16.2
   969.4,0.001035, 13,0.015500,  15.550,   85,    16.2
   969.6,0.001037, 13,0.015489,  15.555,   84,    16.2
   969.8,0.001035, 13,0.015500,  15.555,   84,    16.2
   970.0,0.001035, 13,0.015510,  15.560,   84,    16.2
   970.2,0.001037, 13,0.015555,  15.562,   87,    16.2
   970.4,0.001035, 13,0.015555,  15.565,   89,    16.2
   970.6,0.001035, 13,0.015532,  15.564,   87,    16.2
   970.8,0.001037, 13,0.015504,  15.571,   85,    16.2
   971.0,0.001035, 13,0.015509,  15.571,   85,    16.2
   971.2,0.001035, 13,0.015515,  15.579,   85,    16.2
   971.4,0.001035, 13,0.015543,  15.572,   85,    16.2
   971.6,0.001032, 13,0.015520,  15.577,   85,    16.2
   971.8,0.001029, 13,0.015486,  15.579,   86,    16.2
   972.0,0.001029, 13,0.015417,  15.583,   86,    16.2
   972.2,0.001027, 13,0.015389,  15.584,   86,    16.2
   972.4,0.001027, 13,0.015360,  15.589,   85,    16.2
   972.6,0.001024, 13,0.015332,  15.591,   87,    16.2
   972.8,0.001021, 13,0.015281,  15.591,   89,    16.2
   973.0,0.001024, 13,0.015213,  15.594,   87,    16.2
   973.2,0.001021, 13,0.015110,  15.594,   85,    16.2
   973.4,0.001019, 13,0.015099,  15.601,   87,    16.2
   973.6,0.001016, 13,0.015122,  15.605,   88,    16.2
   973.8,0.001016, 13,0.015162,  15.605,   86,    16.2
   974.0,0.001013, 13,0.015190,  15.611,   85,    16.2
   974.2,0.001011, 13,0.015235,  15.610,   85,    16.2
   974.4,0.001013, 13,0.015281,  15.609,   86,    16.2
   974.6,0.001011, 13,0.015292,  15.609,   85,    16.2
   974.8,0.001011, 13,0.015309,  15.617,   85,    16.2
   975.0,0.001008, 13,0.015315,  15.623,   86,    16.3
   975.2,0.001008, 13,0.015309,  15.617,   88,    16.3
   975.4,0.001002, 13,0.015303,  15.622,   87,    16.3
   975.6,0.001002, 13,0.015263,  15.625,   87,    16.3
   975.8,0.001002, 13,0.015269,  15.631,   86,    16.3
   976.0,0.001002, 13,0.015280,  15.633,   85,    16.3
   976.2,0.001002, 13,0.015303,  15.629,   85,    16.3
   976.4,0.001000, 13,0.015269,  15.632,   85,    16.3
   976.6,0.000992, 13,0.015223,  15.634,   86,    16.3
   976.8,0.000992, 13,0.015138,  15.636,   87,    16.3
   977.0,0.000992, 13,0.015114,  15.640,   85,    16.3
   977.2,0.000989, 13,0.015108,  15.647,   83,    16.3
   977.4,0.000989, 13,0.015120,  15.647,   85,    16.3
   977.6,0.000989, 13,0.015108,  15.649,   86,    16.3
   977.8,0.000989, 13,0.015085,  15.650,   86,    16.3
   978.0,0.000989, 13,0.015068,  15.650,   87,    16.3
   978.2,0.000986, 13,0.015040,  15.655,   86,    16.3
   978.4,0.000984, 13,0.014983,  15.660,   85,    16.3
   978.6,0.000981, 13,0.014926,  15.661,   85,    16.3
   978.8,0.000981, 13,0.014903,  15.663,   86,    16.3
   979.0,0.000978, 13,0.014903,  15.665,   86,    16.3
   979.2,0.000981, 13,0.014908,  15.673,   86,    16.3
   979.4,0.000981, 13,0.014908,  15.673,   85,    16.3
   979.6,0.000984, 13,0.014914,  15.675,   84,    16.3
